Season,DayNum,WTeamID,WScore,WTeamSeed,LTeamID,LScore,LTeamSeed,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,Score
2014,136,1361,73,4,1308,69,13,1,23,59,6,17,21,27,10,30,9,11,8,9,18,26,65,5,16,12,20,14,27,13,13,4,4,22,1
2023,136,1361,63,5,1158,57,12,0,24,56,4,16,11,18,6,31,13,14,4,7,18,18,56,5,24,16,19,8,23,9,10,9,2,18,1
2014,138,1361,63,4,1295,44,12,0,19,44,7,16,18,24,8,30,8,6,4,2,16,15,47,2,11,12,17,7,20,5,6,1,2,17,1
2023,144,1361,71,5,1104,64,1,0,26,69,6,17,13,22,13,29,10,11,9,8,18,23,71,3,27,15,20,18,32,10,14,5,5,22,1
2013,137,1361,70,7,1328,55,10,0,24,56,6,15,16,17,11,29,15,11,5,3,11,23,58,5,21,4,8,8,21,10,9,6,2,20,1
2011,136,1361,68,2,1294,50,15,0,27,66,9,22,5,8,15,30,11,4,5,5,8,19,56,8,22,4,8,9,24,8,9,2,0,7,1
2011,143,1163,74,3,1361,67,2,0,27,57,8,16,12,16,9,26,13,9,5,3,16,27,64,7,22,6,13,15,22,14,9,4,1,14,0
2011,138,1361,71,2,1396,64,7,2,28,65,6,11,9,9,13,29,13,13,6,6,14,25,66,6,14,8,11,13,22,13,11,3,1,15,1
2023,152,1361,72,5,1194,71,9,0,25,57,9,18,13,22,12,23,8,8,3,2,17,23,52,9,22,16,21,7,24,6,9,6,2,17,1
2024,137,1361,69,5,1412,65,12,0,24,55,5,18,16,20,13,18,10,12,11,5,20,20,53,7,20,18,24,8,14,10,14,7,2,18,1
2010,136,1397,62,6,1361,59,11,0,20,52,8,17,14,18,13,19,10,11,3,3,19,20,52,3,18,16,21,11,22,10,10,3,6,16,0
2015,137,1361,76,8,1385,64,9,0,25,53,9,22,17,30,13,27,12,13,5,3,12,27,59,3,17,7,11,7,25,6,10,7,2,21,1
2018,136,1222,67,6,1361,65,11,0,22,59,5,13,18,24,7,32,5,7,3,1,25,20,54,4,16,21,35,11,33,11,12,4,5,19,0
2015,139,1181,68,1,1361,49,8,0,30,55,6,14,2,2,5,28,16,9,7,6,12,19,58,2,13,9,11,13,20,5,11,6,5,8,0
2021,137,1393,78,11,1361,62,6,0,26,47,15,27,11,13,4,24,14,12,0,8,15,24,67,11,40,3,7,12,18,16,4,6,1,14,0
2022,136,1166,72,9,1361,69,8,1,25,56,2,14,20,24,11,28,14,20,9,0,17,27,64,5,19,10,17,11,19,14,15,7,6,20,0
2006,136,1231,87,6,1361,83,11,0,35,71,8,26,9,16,15,16,14,9,11,0,16,31,55,10,18,11,15,10,26,15,16,7,2,19,0
2023,146,1361,57,5,1166,56,6,0,25,66,3,13,4,6,12,23,6,7,1,3,11,22,55,2,17,10,11,8,24,9,9,3,2,11,1
2013,139,1195,81,15,1361,71,7,0,33,59,7,18,8,12,9,22,21,13,13,5,13,27,61,8,23,9,13,14,20,16,17,10,6,11,0
2023,154,1163,76,4,1361,59,5,0,23,53,6,17,24,27,10,30,13,13,8,6,15,19,59,6,23,15,20,12,21,7,12,7,2,20,0
2023,138,1361,75,5,1202,52,13,0,29,58,6,20,11,14,8,29,17,10,5,6,18,16,50,6,26,14,18,4,13,7,9,3,3,17,1
2014,143,1112,70,1,1361,64,4,0,23,48,5,12,19,25,10,19,14,7,2,4,16,21,54,4,14,18,23,18,19,4,10,2,2,20,0
2012,137,1301,79,11,1361,65,6,0,31,53,3,9,14,21,6,32,13,10,3,3,13,23,61,8,23,11,14,8,21,9,9,3,2,17,0
