Season,DayNum,WTeamID,WScore,WTeamSeed,LTeamID,LScore,LTeamSeed,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,Score
2023,137,1274,63,5,1179,56,12,0,17,56,6,18,23,29,6,31,6,8,7,1,11,22,55,7,24,5,8,2,31,15,10,4,3,19,1
2023,152,1163,72,4,1274,59,5,0,28,57,9,26,7,13,13,27,19,14,5,5,11,20,62,7,20,12,12,12,17,10,9,8,1,12,0
2022,144,1274,70,10,1235,56,11,0,26,56,9,26,9,14,6,24,21,13,11,7,12,25,68,4,22,2,4,14,23,16,16,6,4,18,1
2022,139,1274,79,10,1120,61,2,0,32,66,3,15,12,15,4,30,19,4,10,6,11,21,69,5,26,14,19,14,29,11,13,1,8,19,1
2008,139,1400,75,2,1274,72,7,0,25,57,13,26,12,21,16,25,17,13,3,7,19,22,55,9,22,19,22,8,22,10,9,4,3,19,0
2013,143,1266,71,3,1274,61,2,0,27,50,3,6,14,19,10,26,14,11,3,3,11,22,63,8,26,9,12,15,16,12,8,3,3,15,0
2022,137,1274,68,10,1425,66,7,0,24,56,1,14,19,25,3,22,13,3,12,4,14,24,50,9,20,9,15,6,29,17,18,1,3,16,1
2022,146,1242,76,1,1274,50,10,0,29,58,5,14,13,26,6,33,18,10,7,3,16,19,55,3,21,9,13,5,21,7,14,7,4,20,0
2017,137,1277,78,9,1274,58,8,0,30,53,6,20,12,14,10,26,18,12,1,3,18,21,52,4,16,12,17,9,14,8,10,9,1,17,0
2018,136,1260,64,11,1274,62,6,0,26,55,8,21,4,9,8,19,19,10,6,3,14,25,49,4,9,8,13,9,24,11,16,7,7,13,0
2016,136,1274,79,3,1138,72,14,0,24,54,5,15,26,34,11,33,9,14,5,6,18,23,59,10,26,16,22,8,23,8,10,4,1,26,1
2023,139,1274,85,5,1231,69,4,0,34,70,9,23,8,13,19,26,14,12,7,3,13,26,63,8,25,9,14,11,18,10,12,9,7,14,1
2013,137,1274,78,2,1334,49,15,0,24,52,12,22,18,21,10,31,12,11,7,4,14,18,54,9,26,4,11,10,18,9,14,2,1,16,1
2013,139,1274,63,2,1228,59,7,0,22,55,9,25,10,15,13,22,12,6,4,2,10,23,61,7,27,6,7,16,22,7,8,2,3,17,1
2023,144,1274,89,5,1222,75,1,0,31,60,11,25,16,19,6,28,16,5,4,4,16,24,64,9,31,18,20,9,24,16,8,3,4,16,1
2016,138,1274,65,3,1455,57,11,0,21,38,7,12,16,23,2,24,7,16,10,4,15,20,59,6,22,11,14,16,17,8,15,10,0,18,1
2008,137,1274,78,7,1388,64,10,0,28,63,5,13,17,21,13,34,14,16,4,4,20,22,59,8,23,12,23,10,23,15,14,3,4,20,1
2016,143,1437,92,2,1274,69,3,0,32,51,10,15,18,19,9,18,17,8,8,1,16,25,47,10,17,9,13,7,10,12,12,6,1,19,0
2023,146,1274,88,5,1400,81,2,0,29,49,2,8,28,32,4,19,11,12,9,1,14,30,60,10,25,11,15,9,14,20,13,6,1,23,1
