Season,DayNum,WTeamID,WScore,WTeamSeed,LTeamID,LScore,LTeamSeed,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,Score
2023,137,1246,61,6,1344,53,11,0,23,63,5,16,10,13,16,30,10,10,6,4,12,21,58,5,24,6,11,7,20,12,9,5,1,16,0
2022,144,1242,66,1,1344,61,4,0,22,56,2,14,20,28,7,29,7,10,3,11,15,23,68,4,23,11,16,9,23,10,7,4,4,21,0
2022,136,1344,66,4,1355,57,13,0,24,61,8,22,10,12,10,27,13,9,7,1,12,22,57,7,23,6,9,4,25,12,10,7,4,11,1
2004,137,1334,66,12,1344,58,5,0,24,50,6,14,12,18,7,22,17,12,7,1,11,23,61,6,26,6,6,15,21,12,15,4,2,18,0
2015,137,1173,66,11,1344,53,6,0,18,42,8,23,22,30,3,29,9,12,8,4,14,20,59,10,26,3,7,13,26,9,16,4,1,21,0
2017,135,1425,75,11,1344,71,11,0,24,57,7,19,20,27,16,20,12,7,4,4,13,25,51,9,20,12,17,7,20,17,9,3,2,21,0
2016,138,1314,85,1,1344,66,9,0,31,59,4,14,19,21,13,29,12,15,5,4,19,23,57,6,23,14,23,9,15,8,11,5,1,20,0
2022,138,1344,79,4,1350,51,12,0,28,54,12,22,11,14,5,30,18,6,4,3,15,21,53,1,22,8,21,5,19,9,6,2,4,13,1
2014,137,1314,79,6,1344,77,11,0,33,71,4,15,9,13,21,19,15,9,7,4,19,28,53,4,16,17,21,9,17,12,10,4,8,14,0
2016,136,1344,70,9,1425,69,8,0,25,62,9,24,11,14,8,23,17,6,5,3,15,28,52,6,13,7,13,5,30,13,12,6,2,14,1
2018,137,1401,73,7,1344,69,10,0,26,52,6,16,15,26,11,33,13,14,2,8,13,27,62,6,20,9,12,5,21,17,6,5,0,23,0
