Season,DayNum,WTeamID,WScore,WTeamSeed,LTeamID,LScore,LTeamSeed,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,Score
2003,138,1266,101,3,1281,92,6,1,35,62,12,18,19,20,8,25,18,12,6,0,20,31,72,15,36,15,19,18,20,19,12,4,4,17,0
2009,145,1163,82,1,1281,75,3,0,27,53,2,12,26,32,11,36,15,17,3,8,13,32,76,5,18,6,12,12,20,21,6,10,1,24,0
2013,136,1161,84,8,1281,72,9,0,25,51,7,14,27,33,12,30,10,14,1,3,17,24,57,7,23,17,19,3,16,13,5,6,3,24,0
2018,137,1199,67,9,1281,54,8,0,21,49,7,15,18,31,5,30,18,11,9,6,18,16,49,8,24,14,21,6,30,8,16,5,4,21,0
2009,143,1281,102,3,1272,91,2,0,33,62,6,16,30,45,12,25,17,12,9,3,24,35,69,3,15,18,32,15,25,16,14,8,6,25,1
2011,136,1153,78,6,1281,63,11,0,29,54,4,11,16,22,13,23,14,11,3,2,15,24,63,6,19,9,13,15,16,15,9,7,3,18,0
2009,139,1281,83,3,1266,79,6,0,31,64,7,22,14,20,10,20,14,7,6,4,23,23,60,5,14,28,33,16,25,8,12,4,0,17,1
2010,137,1281,86,10,1155,78,7,0,30,58,5,17,21,29,9,21,21,9,15,3,16,28,63,12,24,10,14,18,23,14,20,2,1,22,1
2009,137,1281,78,3,1165,59,14,0,28,59,5,20,17,19,9,28,19,4,4,1,11,23,64,6,21,7,12,17,23,11,9,1,0,15,1
2023,138,1343,78,15,1281,63,7,0,27,62,12,33,12,15,15,27,16,9,2,4,9,25,61,6,22,7,7,8,21,10,7,7,4,18,0
2012,137,1313,86,15,1281,84,2,0,32,59,10,19,12,18,14,23,14,11,2,3,20,29,55,13,29,13,17,7,18,15,8,6,1,19,0
2023,136,1281,76,7,1429,65,10,0,27,53,10,25,12,18,2,23,15,9,9,1,15,28,59,4,24,5,8,8,23,12,14,5,2,11,1
2003,136,1281,72,6,1356,71,11,0,28,52,5,13,11,18,9,32,7,23,4,6,19,26,65,8,19,11,21,11,18,19,13,6,0,19,1
2010,139,1452,68,2,1281,59,10,0,19,47,5,15,25,33,13,28,12,10,4,5,16,20,61,7,21,12,20,17,21,13,7,6,8,23,0
2021,138,1328,72,8,1281,68,9,0,23,55,7,15,19,24,6,23,14,6,5,4,16,22,58,11,27,13,16,7,26,15,8,5,4,18,0
