Season,DayNum,WTeamID,WScore,WTeamSeed,LTeamID,LScore,LTeamSeed,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,Score
2005,137,1196,67,4,1325,62,13,0,21,54,7,23,18,19,11,21,15,16,11,8,21,18,46,9,18,17,26,10,23,8,20,8,5,21,1
2014,143,1196,79,1,1417,68,4,0,29,58,8,21,13,18,10,30,22,12,4,5,15,27,64,3,18,11,15,8,22,12,8,8,4,19,1
2012,139,1196,84,7,1313,50,15,0,28,53,10,28,18,25,13,35,13,13,4,4,12,18,66,4,24,10,13,14,17,9,8,3,3,21,1
2017,138,1196,65,4,1438,39,5,0,23,50,8,21,11,18,7,29,10,10,6,1,10,16,54,1,15,6,7,9,23,8,11,4,3,17,1
2018,138,1403,69,3,1196,66,6,0,28,63,6,15,7,14,13,26,17,8,4,5,14,25,63,6,22,10,15,13,26,11,11,5,9,18,0
2012,145,1257,72,4,1196,68,7,0,27,60,6,16,12,15,8,22,11,6,6,3,21,24,48,8,20,12,18,6,26,17,14,4,3,15,0
2006,144,1196,57,3,1207,53,7,0,19,45,5,13,14,17,9,22,7,12,4,8,14,21,54,5,21,6,8,13,19,15,12,8,4,16,1
2012,143,1196,68,7,1266,58,3,0,24,59,7,27,13,15,10,32,15,11,5,9,15,20,65,6,21,12,18,15,26,11,9,8,3,17,1
2006,136,1196,76,3,1375,50,14,0,29,59,10,25,8,10,8,31,21,11,8,7,9,19,55,9,20,3,6,7,24,8,16,7,3,17,1
2003,137,1196,85,2,1358,55,15,0,32,61,13,28,8,14,9,31,24,10,6,3,15,19,57,6,18,11,18,12,25,10,16,1,4,16,1
2007,137,1196,112,1,1238,69,16,0,43,73,10,28,16,27,24,38,27,12,5,6,13,25,69,6,22,13,14,7,12,10,8,8,1,20,1
2014,152,1163,63,7,1196,53,1,0,24,43,5,12,10,13,5,23,12,13,6,4,16,19,49,1,10,14,20,12,15,3,11,3,1,14,0
2017,144,1196,84,4,1458,83,8,1,28,62,8,22,20,28,14,20,10,12,4,7,24,28,55,7,17,20,30,11,25,14,16,8,2,26,1
2011,138,1196,73,2,1417,65,7,0,27,54,6,14,13,17,8,24,13,8,2,4,18,23,55,3,13,16,25,14,21,12,8,4,5,14,1
2007,139,1196,74,1,1345,67,9,0,21,42,5,18,27,31,7,24,11,15,7,4,14,28,59,5,17,6,13,11,17,15,12,12,1,23,1
2024,137,1160,102,10,1196,100,7,0,34,54,6,10,28,33,5,24,27,10,6,1,19,35,68,11,25,19,22,10,17,22,8,8,5,22,0
2006,154,1196,73,3,1417,57,2,0,26,58,6,19,15,20,9,26,21,6,7,10,13,22,61,3,17,10,14,14,26,11,12,3,1,22,1
2017,146,1376,77,7,1196,70,4,0,26,53,2,10,23,31,11,23,7,11,4,2,17,25,60,7,26,13,14,13,18,11,16,7,5,21,0
2006,146,1196,75,3,1437,62,1,0,22,54,4,17,27,31,19,34,14,16,2,8,22,18,73,4,23,22,27,26,14,8,6,6,6,24,1
2010,136,1140,99,7,1196,92,10,2,32,65,10,23,25,32,10,23,11,12,12,2,17,34,78,10,32,14,19,20,25,15,21,7,4,24,0
2019,138,1276,64,2,1196,49,10,0,24,57,7,21,9,12,11,31,13,10,5,3,10,19,55,9,26,2,2,5,24,11,9,5,0,13,0
2013,137,1196,79,3,1322,47,14,0,29,61,7,21,14,23,16,27,13,8,10,2,12,18,50,3,16,8,11,6,20,9,15,2,3,19,1
2007,144,1196,65,1,1139,57,5,0,17,34,8,19,23,28,6,21,9,13,1,6,16,20,50,7,19,10,13,11,14,8,9,7,0,25,1
2014,145,1196,62,1,1173,52,11,0,18,48,5,15,21,28,12,25,10,7,5,5,10,19,48,8,18,6,8,5,21,11,9,5,5,19,1
